Date,SKU_number,SoldCount
2020-08-13,2000029,6
2018-10-20,2000065,7
2019-03-08,2000035,3
2018-07-13,2000005,2
2020-07-29,2000098,2
2020-02-23,2000041,4
2020-03-04,2000023,2
2020-03-19,2000012,2
2018-11-01,2000032,2
2018-04-30,2000089,1
2019-08-08,2000113,3
2018-05-08,2000088,5
2019-11-19,2000038,1
2019-08-08,2000138,2
2018-03-01,2000052,2
2020-03-24,2000045,3
2019-02-24,2000016,0
2019-03-08,2000049,2
2020-08-28,2000104,3
2018-11-09,2000077,1
2018-10-27,2000053,4
2020-12-29,2000116,3
2020-09-10,2000074,3
2020-06-11,2000140,2
2019-01-16,2000050,1
2019-03-14,2000042,5
2019-03-19,2000113,2
2020-04-17,2000016,5
2018-05-15,2000107,1
2020-05-12,2000093,3
2018-03-31,2000140,3
2018-04-27,2000124,2
2020-05-18,2000002,2
2019-10-30,2000032,2
2019-10-21,2000000,5
2019-09-20,2000045,1
2018-03-12,2000004,4
2019-08-11,2000143,2
2020-04-13,2000083,5
2019-02-13,2000011,2
2018-12-02,2000088,1
2019-05-14,2000119,1
2018-06-17,2000036,3
2020-03-05,2000075,2
2019-12-19,2000004,7
2018-01-16,2000075,5
2019-10-03,2000011,3
2019-02-07,2000034,4
2020-03-10,2000070,4
2019-07-22,2000124,2
2019-09-01,2000133,1
2018-11-16,2000061,1
2019-06-07,2000057,1
2020-05-02,2000058,5
2019-09-10,2000138,4
2018-02-06,2000029,0
2018-02-20,2000061,2
2019-10-09,2000148,1
2018-02-02,2000046,1
2019-10-04,2000101,2
2019-04-20,2000018,2
2020-10-05,2000018,5
2018-10-02,2000145,3
2020-07-18,2000104,3
2019-06-08,2000059,2
2019-04-02,2000077,5
2019-08-13,2000082,4
2019-01-22,2000005,2
2020-08-25,2000079,4
2020-01-10,2000008,2
2019-05-22,2000035,4
2019-07-13,2000117,2
2019-08-04,2000071,3
2018-06-11,2000118,5
2018-03-07,2000064,3
2018-06-30,2000108,3
2019-10-11,2000067,5
2018-07-18,2000007,2
2018-04-06,2000028,5
2019-08-21,2000082,2
2018-10-13,2000130,2
2018-02-04,2000045,3
2019-04-16,2000116,7
2019-04-11,2000079,4
2018-09-22,2000051,4
2018-01-15,2000114,5
2018-06-12,2000146,3
2019-01-19,2000062,7
2020-08-06,2000081,4
2018-05-21,2000057,4
2020-11-16,2000053,2
2019-01-23,2000080,4
2020-02-19,2000146,2
2018-06-25,2000009,1
2020-07-08,2000141,4
2018-08-19,2000111,4
2018-05-26,2000014,7
2018-01-12,2000103,4
2018-02-06,2000128,2
2020-08-06,2000008,0
2018-01-14,2000050,6
2018-11-20,2000011,4
2020-12-30,2000087,4
2019-11-29,2000075,1
2019-08-29,2000112,1
2020-09-10,2000123,3
2018-09-02,2000101,1
2020-08-23,2000078,4
2018-08-04,2000059,5
2020-03-13,2000083,4
2020-06-06,2000114,4
2020-09-18,2000046,5
2018-09-26,2000059,4
2018-08-07,2000103,7
2019-05-09,2000144,2
2018-02-10,2000004,4
2018-07-20,2000093,2
2019-10-15,2000008,3
2019-01-15,2000011,2
2019-06-05,2000097,4
2019-07-08,2000003,4
2019-10-01,2000121,5
2018-01-27,2000101,2
2020-01-20,2000111,1
2019-12-23,2000082,3
2018-02-23,2000101,5
2019-11-09,2000046,1
2019-09-21,2000117,10
2019-10-07,2000094,2
2019-09-19,2000031,2
2019-05-06,2000130,1
2019-09-22,2000013,2
2019-07-05,2000094,1
2020-03-24,2000101,5
2020-02-10,2000057,6
2018-08-01,2000039,3
2018-06-08,2000120,5
2020-07-03,2000062,2
2018-03-31,2000113,1
2018-01-11,2000018,2
2020-02-28,2000055,4
2019-09-08,2000096,6
2019-02-13,2000003,9
2020-07-08,2000083,2
2020-11-04,2000083,4
2019-09-28,2000075,2
2020-11-29,2000012,1
2020-07-16,2000072,3
2019-10-21,2000074,3
2020-04-18,2000115,2
2019-02-24,2000009,4
2020-06-04,2000089,2
2020-07-12,2000002,4
2019-12-17,2000056,6
2019-03-09,2000085,6
2019-11-29,2000148,2
2020-05-14,2000109,1
2020-07-09,2000116,4
2019-11-29,2000057,3
2018-04-04,2000011,0
2018-05-01,2000093,4
2019-08-06,2000133,3
2020-02-01,2000120,2
2020-02-20,2000142,1
2018-02-10,2000059,1
2018-01-06,2000081,2
2019-07-16,2000149,2
2020-03-29,2000117,3
2019-02-28,2000084,1
2018-02-07,2000075,2
2020-11-23,2000144,5
2020-10-28,2000120,2
2019-01-11,2000115,4
2019-01-03,2000106,0
2020-08-31,2000010,3
2019-09-04,2000025,2
2018-07-20,2000087,6
2020-11-09,2000096,3
2019-07-13,2000107,8
2019-02-17,2000070,4
2020-06-13,2000081,1
2019-11-02,2000085,2
2018-07-08,2000109,2
2019-11-10,2000143,2
2019-01-17,2000064,3
2020-04-20,2000082,6
2018-09-30,2000063,2
2020-04-25,2000014,3
2019-04-27,2000004,1
2019-08-24,2000084,2
2020-08-01,2000141,3
2019-07-25,2000062,0
2020-09-06,2000113,2
2018-07-14,2000032,1
2019-06-14,2000062,2
2020-06-02,2000001,4
2020-06-03,2000062,2
2018-03-15,2000076,3
2018-05-28,2000012,3
2018-03-22,2000102,2
2020-01-21,2000131,5
2018-09-21,2000012,4
2019-09-26,2000108,0
2020-07-30,2000027,2
2020-05-03,2000053,4
2020-04-18,2000012,1
2020-05-02,2000022,6
2019-01-14,2000016,5
2018-12-10,2000126,2
2018-07-26,2000080,3
2019-03-15,2000085,7
2020-10-02,2000105,3
2019-12-22,2000067,4
2020-07-26,2000101,1
2019-03-22,2000034,6
2018-07-13,2000081,4
2018-01-06,2000137,1
2019-02-24,2000043,4
2019-06-24,2000022,2
2018-11-23,2000056,2
2020-03-06,2000101,7
2019-11-18,2000028,4
2018-03-07,2000115,3
2019-03-19,2000139,3
2019-04-15,2000110,4
2018-01-22,2000031,4
2019-05-14,2000110,2
2018-09-06,2000102,0
2019-11-25,2000104,4
2020-10-26,2000131,5
2018-08-14,2000042,6
2018-09-14,2000088,4
2018-09-27,2000044,2
2018-04-22,2000035,6
2020-08-11,2000125,5
2019-09-11,2000122,2
2020-06-25,2000115,8
2018-10-10,2000004,4
2018-09-24,2000122,3
2019-12-07,2000025,2
2018-08-25,2000043,3
2019-09-07,2000104,8
2020-04-25,2000041,3
2020-12-03,2000132,1
2018-01-15,2000142,3
2020-08-19,2000069,2
2019-04-22,2000075,4
2019-10-06,2000085,4
2020-01-21,2000135,2
2019-02-24,2000057,4
2020-02-16,2000075,1
2020-05-20,2000020,2
2019-03-14,2000035,3
2019-06-03,2000096,3
2018-05-20,2000098,6
2020-03-13,2000132,2
2018-09-18,2000130,5
2019-06-09,2000023,4
2019-02-21,2000065,5
2018-03-12,2000001,5
2020-08-10,2000075,4
2019-07-07,2000063,6
2020-12-26,2000122,5
2020-08-26,2000018,6
2019-02-11,2000040,3
2018-04-01,2000149,4
2018-07-08,2000004,4
2018-10-25,2000135,4
2018-10-25,2000040,4
2020-03-06,2000120,3
2018-08-04,2000021,6
2020-01-06,2000143,4
2020-07-15,2000122,3
2019-03-09,2000149,6
2018-01-16,2000017,2
2018-10-30,2000130,1
2018-02-20,2000001,1
2019-10-24,2000006,3
2020-01-01,2000037,5
2019-12-30,2000076,4
2018-08-19,2000104,0
2019-06-04,2000009,3
2020-02-05,2000009,2
2018-06-02,2000030,4
2018-03-16,2000058,1
2020-01-23,2000119,2
2019-05-05,2000020,4
2018-11-08,2000014,4
2018-04-26,2000032,3
2018-04-06,2000001,3
2020-10-13,2000115,4
2018-03-12,2000043,1
2018-06-05,2000129,5
2018-06-10,2000112,2
2020-04-01,2000019,2
2019-01-06,2000070,3
2018-05-30,2000004,5
2019-04-12,2000067,1
2019-05-29,2000022,4
2020-11-05,2000005,2
2019-09-21,2000008,2
2018-01-02,2000031,6
2018-12-06,2000141,2
2020-04-03,2000082,2
2018-03-07,2000134,5
2020-11-01,2000045,3
2019-12-10,2000106,1
2020-06-18,2000082,2
2020-05-19,2000022,1
2020-03-04,2000148,1
2019-08-07,2000090,3
2020-03-21,2000101,5
2019-09-12,2000043,4
2019-07-12,2000069,2
2018-11-30,2000073,5
2018-05-03,2000003,2
2018-11-02,2000142,6
2018-10-10,2000141,2
2018-02-03,2000054,2
2020-01-04,2000070,4
2018-01-17,2000101,0
2020-03-11,2000112,1
2018-12-09,2000094,2
2018-05-27,2000125,4
2018-11-28,2000031,3
2020-03-27,2000072,1
2019-05-06,2000004,2
2019-01-07,2000048,3
2020-04-30,2000036,3
2018-04-05,2000060,2
2020-05-08,2000149,3
2019-10-14,2000067,7
2020-02-28,2000001,5
2020-12-10,2000054,5
2019-07-29,2000028,5
2019-01-04,2000003,4
2020-09-03,2000047,4
2018-03-31,2000038,2
2019-03-02,2000127,2
2018-11-21,2000148,2
2020-12-13,2000044,3
2018-03-16,2000025,6
2018-11-23,2000114,1
2018-12-25,2000140,1
2020-08-30,2000020,4
2019-08-23,2000004,1
2020-11-23,2000048,3
2018-12-13,2000063,4
2018-12-19,2000089,3
2020-07-10,2000056,3
2019-01-18,2000075,2
2020-01-29,2000042,2
2018-04-10,2000146,4
2018-04-05,2000102,7
2020-08-02,2000090,2
2018-07-25,2000132,2
2018-03-13,2000088,2
2018-04-07,2000138,7
2020-10-20,2000143,3
2020-10-04,2000049,2
2018-12-24,2000041,5
2019-12-02,2000097,4
2018-05-07,2000124,3
2019-06-01,2000050,2
2020-12-23,2000119,3
2019-05-07,2000095,4
2019-07-25,2000080,2
2020-08-24,2000005,2
2019-02-13,2000062,3
2018-10-07,2000028,2
2018-05-06,2000112,4
2020-04-06,2000034,3
2019-12-13,2000135,2
2020-06-10,2000010,3
2018-04-17,2000021,3
2018-12-23,2000092,4
2020-11-30,2000053,1
2020-04-04,2000114,4
2018-03-30,2000081,1
2020-06-26,2000031,2
2020-01-07,2000104,1
2018-01-12,2000049,7
2020-10-15,2000048,3
2020-06-12,2000069,1
2019-04-03,2000000,3
2019-05-05,2000053,3
2018-02-21,2000061,2
2018-01-18,2000078,3
2019-07-17,2000009,3
2020-09-24,2000044,2
2018-12-22,2000109,4
2019-03-11,2000069,1
2019-11-23,2000138,9
2020-02-04,2000021,1
2018-03-07,2000110,2
2019-06-19,2000147,6
2019-06-02,2000143,7
2020-10-11,2000017,3
2020-09-27,2000099,2
2019-09-20,2000122,2
2018-10-28,2000103,4
2020-02-14,2000094,2
2020-07-28,2000127,2
2018-08-04,2000052,2
2019-12-27,2000095,4
2018-03-10,2000057,5
2020-01-27,2000082,2
2020-09-10,2000126,2
2018-10-04,2000135,4
2020-05-07,2000056,4
2018-10-05,2000074,2
2018-01-25,2000148,0
2019-11-09,2000123,1
2018-07-30,2000117,2
2020-11-16,2000024,3
2018-10-15,2000065,3
2018-06-22,2000117,0
2020-09-15,2000061,2
2019-06-16,2000012,2
2020-04-12,2000078,2
2020-11-21,2000149,3
2018-02-22,2000092,3
2019-12-13,2000089,0
2019-10-23,2000017,6
2018-10-22,2000132,2
2019-07-28,2000012,3
2018-04-25,2000085,3
2019-07-30,2000026,2
2019-12-21,2000108,4
2018-02-14,2000014,1
2019-01-15,2000122,4
2019-11-10,2000037,0
2018-02-27,2000055,1
2019-09-05,2000009,0
2019-07-04,2000124,2
2020-01-23,2000093,0
2020-03-13,2000008,6
2019-01-26,2000113,2
2020-05-21,2000113,2
2019-11-11,2000071,1
2018-07-18,2000147,4
2019-06-13,2000049,5
2019-07-12,2000092,4
2019-06-29,2000032,1
2020-09-04,2000120,2
2018-01-26,2000053,3
2019-12-17,2000039,1
2019-08-27,2000094,1
2020-11-01,2000106,5
2020-05-31,2000080,2
2019-05-15,2000064,2
2020-05-31,2000067,2
2019-07-09,2000137,5
2020-12-24,2000055,7
2018-01-19,2000147,4
2020-12-21,2000043,4
2018-08-30,2000026,5
2019-06-17,2000089,2
2020-01-18,2000099,4
2020-01-17,2000121,2
2018-03-04,2000025,2
2018-06-13,2000094,2
2018-11-21,2000091,0
2020-10-25,2000103,2
2018-12-11,2000149,4
2019-02-05,2000076,1
2019-10-15,2000096,1
2018-12-03,2000092,1
2018-11-15,2000058,1
2019-02-25,2000041,3
2019-09-21,2000006,5
2020-02-19,2000136,3
2020-06-25,2000140,4
2019-07-09,2000034,5
2020-04-08,2000144,3
2018-06-04,2000118,3
2018-11-06,2000003,5
2019-10-30,2000112,3
2020-01-15,2000118,3
2020-08-16,2000142,2
2019-07-20,2000105,2
2020-03-21,2000138,2
2018-05-06,2000148,2
2019-07-03,2000035,2
2018-08-17,2000034,3
2020-04-10,2000006,2
2019-06-23,2000030,3
2018-07-21,2000116,0
2020-03-29,2000055,3
2020-01-12,2000035,3
2018-11-06,2000128,5
2019-09-06,2000040,5
2018-07-20,2000098,5
2019-09-18,2000129,3
2020-07-16,2000033,2
2018-10-12,2000126,7
2019-07-13,2000086,5
2020-01-17,2000016,2
2019-10-25,2000078,2
2018-07-23,2000110,3
2020-04-24,2000100,1
2018-03-08,2000067,1
2018-04-20,2000007,1
2019-05-29,2000038,5
2020-10-22,2000005,3
2020-12-14,2000129,1
2020-12-15,2000143,6
2019-11-20,2000145,2
2019-01-20,2000111,0
2018-12-24,2000019,4
2020-08-10,2000021,6
2018-11-30,2000009,1
2019-10-25,2000005,5
2019-03-14,2000070,3
2019-09-30,2000048,4
2020-04-10,2000124,0
2020-05-15,2000004,1
2018-10-19,2000122,1
2019-02-24,2000057,4
2020-03-19,2000092,3
2019-08-30,2000119,6
2019-04-24,2000014,1
2020-01-31,2000117,1
2018-02-06,2000139,3
2018-12-08,2000119,6
2018-11-17,2000098,3
2019-07-22,2000149,6
2018-04-22,2000030,5
2020-01-07,2000033,4
2019-01-05,2000068,4
2020-06-04,2000050,2
2020-07-03,2000006,4
2019-10-24,2000112,2
2019-05-30,2000136,1
2019-12-26,2000057,6
2018-02-12,2000116,2
2018-11-27,2000110,4
2019-07-17,2000130,2
2018-01-01,2000008,3
2019-06-09,2000059,4
2019-01-01,2000075,3
2020-05-02,2000049,2
2018-04-19,2000088,4
2018-11-29,2000053,1
2018-03-31,2000102,3
2018-10-16,2000072,2
2020-10-11,2000100,3
2019-01-01,2000090,1
2020-04-22,2000029,5
2018-05-28,2000012,3
2019-04-24,2000015,0
2019-09-14,2000139,5
2020-10-01,2000123,2
2019-02-11,2000140,6
2018-07-26,2000026,1
2020-10-08,2000037,1
2018-03-26,2000036,2
2018-11-02,2000017,2
2020-05-13,2000145,5
2020-07-26,2000083,4
2020-07-28,2000025,0
2018-10-22,2000073,2
2019-05-13,2000079,4
2018-01-18,2000020,2
2019-03-13,2000059,2
2020-06-24,2000095,2
2018-09-16,2000097,2
2020-03-17,2000123,2
2019-12-03,2000026,3
2020-06-30,2000063,4
2020-02-11,2000130,3
2018-04-06,2000113,4
2019-08-30,2000125,1
2019-10-08,2000149,3
2020-05-31,2000142,2
2020-05-23,2000102,4
2018-09-14,2000043,3
2018-12-08,2000111,1
2019-03-19,2000034,7
2019-11-01,2000051,1
2018-08-03,2000143,3
2018-01-24,2000081,2
2019-08-23,2000132,3
2020-08-02,2000114,1
2018-01-17,2000111,2
2020-03-06,2000121,1
2020-04-25,2000024,2
2020-12-22,2000043,5
2018-06-04,2000103,7
2020-11-10,2000036,3
2020-04-28,2000147,2
2018-06-13,2000118,1
2019-08-28,2000109,2
2018-09-09,2000021,5
2019-04-14,2000037,2
2019-07-14,2000082,4
2019-06-30,2000118,3
2018-09-19,2000034,1
2019-01-02,2000063,2
2019-04-28,2000039,0
2018-04-28,2000085,3
2019-05-05,2000143,4
2020-08-18,2000122,5
2020-08-25,2000004,2
2020-02-04,2000087,1
2019-05-08,2000135,3
2020-08-04,2000006,0
2018-03-20,2000045,4
2019-04-01,2000058,5
2020-10-20,2000073,1
2019-10-03,2000134,7
2020-03-08,2000120,3
2018-01-02,2000051,2
2018-01-09,2000136,5
2018-09-23,2000000,2
2018-05-22,2000092,6
2018-02-01,2000074,2
2019-10-18,2000147,1
2020-04-18,2000118,6
2020-05-15,2000130,2
2018-11-05,2000006,3
2020-06-14,2000149,5
2019-06-26,2000047,2
2019-03-16,2000103,2
2019-04-14,2000070,3
2020-08-06,2000014,1
2019-01-02,2000098,3
2019-10-18,2000024,2
2018-02-24,2000064,4
2020-12-25,2000146,5
2018-06-27,2000117,4
2019-05-01,2000129,6
2019-03-19,2000135,3
2018-12-21,2000111,1
2020-06-16,2000060,4
2018-06-04,2000104,2
2018-10-18,2000089,3
2020-02-19,2000001,6
2020-06-17,2000024,1
2018-10-28,2000123,3
2018-03-13,2000130,3
2018-05-01,2000022,1
2018-07-07,2000073,3
2020-06-12,2000062,1
2018-04-08,2000124,3
2020-10-01,2000106,5
2018-02-17,2000026,2
2020-06-26,2000024,2
2020-04-27,2000052,2
2019-03-22,2000113,0
2019-02-17,2000059,2
2019-01-27,2000106,3
2020-04-28,2000039,0
2018-02-19,2000074,3
2020-05-26,2000118,5
2020-06-30,2000036,2
2018-04-29,2000132,4
2020-03-18,2000013,8
2018-08-21,2000016,1
2019-02-14,2000085,8
2019-06-09,2000005,3
2020-09-27,2000126,5
2020-04-15,2000019,3
2020-07-25,2000102,6
2018-07-16,2000024,2
2019-08-14,2000034,3
2019-10-31,2000080,3
2020-12-27,2000088,1
2020-01-02,2000055,5
2020-06-16,2000028,7
2019-05-04,2000075,0
2018-03-13,2000136,6
2020-11-11,2000102,5
2019-10-09,2000095,2
2020-03-15,2000120,3
2018-05-18,2000127,4
2018-04-11,2000113,4
2020-09-10,2000118,3
2019-12-21,2000030,5
2018-11-30,2000121,3
2019-12-27,2000106,4
2020-03-25,2000009,3
2020-06-28,2000045,2
2020-05-28,2000122,3
2018-10-01,2000050,3
2020-01-04,2000021,0
2019-04-15,2000057,1
2018-08-06,2000103,2
2020-10-28,2000044,4
2020-01-01,2000071,3
2019-03-07,2000126,1
2020-07-22,2000069,3
2019-02-02,2000010,2
2019-12-02,2000076,2
2019-08-14,2000012,2
2020-06-20,2000074,4
2020-01-22,2000018,2
2020-12-13,2000079,2
2019-06-16,2000135,3
2018-10-03,2000137,1
2019-11-12,2000090,3
2020-10-02,2000070,3
2018-01-05,2000004,6
2020-12-29,2000010,1
2018-12-20,2000097,6
2018-01-27,2000127,3
2019-07-05,2000143,0
2020-04-03,2000105,4
2020-09-27,2000130,5
2018-01-23,2000029,2
2018-01-20,2000041,4
2020-05-11,2000124,4
2019-02-26,2000024,2
2020-01-14,2000065,6
2019-09-02,2000076,1
2018-06-23,2000004,1
2020-07-26,2000120,3
2020-03-18,2000026,2
2019-09-29,2000007,0
2019-12-29,2000036,0
2019-04-18,2000053,4
2018-01-17,2000078,3
2018-10-04,2000080,2
2019-08-15,2000140,2
2020-11-14,2000088,1
2018-05-16,2000137,5
2020-01-24,2000040,3
2019-12-02,2000018,1
2020-11-08,2000062,3
2018-12-25,2000094,2
2019-01-12,2000093,1
2020-02-13,2000124,3
2019-02-27,2000053,1
2018-01-03,2000008,5
2018-06-15,2000069,6
2019-10-04,2000027,3
2018-09-21,2000039,3
2018-06-22,2000116,1
2020-10-16,2000044,2
2019-05-14,2000114,3
2020-07-24,2000008,4
2019-05-22,2000009,1
2019-08-04,2000023,3
2018-05-15,2000045,3
2020-02-08,2000018,5
2020-04-24,2000102,1
2020-02-24,2000123,3
2020-05-09,2000100,2
2018-12-22,2000069,0
2019-01-26,2000023,0
2020-02-17,2000133,3
2020-08-14,2000073,6
2020-06-01,2000081,1
2018-06-19,2000081,1
2019-12-26,2000025,6
2018-11-21,2000114,0
2018-09-21,2000019,1
2019-07-07,2000062,3
2020-04-27,2000104,4
2018-03-06,2000123,3
2019-07-21,2000033,2
2020-03-07,2000138,2
2018-03-05,2000052,3
2020-03-05,2000086,3
2020-11-18,2000024,2
2019-12-16,2000082,3
2020-07-14,2000045,0
2019-04-27,2000055,6
2019-09-06,2000070,3
2020-05-24,2000103,2
2020-07-25,2000131,3
2018-06-26,2000003,4
2018-12-03,2000090,2
2020-04-02,2000100,3
2018-09-25,2000142,7
2019-12-13,2000104,6
2019-01-10,2000009,5
2020-01-06,2000144,1
2019-04-08,2000114,3
2018-08-14,2000085,4
2020-01-02,2000016,4
2019-01-01,2000102,5
2018-09-26,2000111,2
2018-07-10,2000131,2
2018-08-20,2000107,3
2020-05-09,2000032,3
2018-12-19,2000130,5
2018-12-03,2000055,3
2020-02-29,2000000,1
2019-12-23,2000098,1
2019-05-22,2000020,5
2019-10-18,2000124,4
2020-06-05,2000029,6
2019-03-05,2000094,4
2020-05-10,2000119,2
2018-05-17,2000084,4
2019-04-28,2000107,4
2019-08-31,2000045,2
2019-07-04,2000014,3
2020-05-15,2000067,3
2018-08-12,2000008,1
2020-11-04,2000038,1
2020-05-01,2000015,1
2020-08-07,2000084,1
2018-12-15,2000149,4
2020-02-14,2000037,8
2020-12-04,2000037,5
2019-06-25,2000017,2
2019-04-09,2000089,2
2020-10-02,2000082,2
2019-01-03,2000024,3
2018-12-13,2000121,1
2018-03-10,2000099,2
2020-01-28,2000105,2
2020-09-04,2000111,1
2020-02-10,2000104,4
2020-04-09,2000140,6
2019-09-13,2000027,4
2018-06-11,2000000,3
2020-03-04,2000086,4
2018-04-13,2000070,4
2020-08-16,2000058,3
2020-10-11,2000123,2
2020-02-09,2000134,5
2019-08-01,2000017,3
2018-01-30,2000013,8
2020-02-02,2000081,0
2020-04-13,2000071,2
2019-01-04,2000045,3
2019-03-24,2000121,3
2019-03-10,2000017,4
2019-03-08,2000019,4
2019-06-18,2000029,3
2020-04-10,2000020,0
2020-04-09,2000014,5
2019-08-06,2000136,4
2019-09-29,2000122,2
2018-08-04,2000127,4
2018-02-13,2000063,4
2020-04-22,2000149,1
2020-05-27,2000106,1
2018-10-13,2000139,3
2020-06-29,2000013,7
2019-10-30,2000072,3
2020-06-07,2000138,5
2020-11-11,2000043,0
2019-09-03,2000115,6
2019-07-07,2000053,2
2019-07-26,2000116,2
2019-10-22,2000061,2
2019-04-10,2000136,4
2019-07-30,2000109,3
2018-02-24,2000043,2
2018-04-16,2000109,1
2019-09-06,2000045,2
2020-12-17,2000058,2
2020-08-02,2000112,4
2020-03-12,2000030,3
2018-01-26,2000143,2
2018-01-10,2000080,6
2018-02-21,2000146,5
2018-12-18,2000030,1
2018-06-29,2000083,2
2018-06-15,2000082,3
2020-12-24,2000058,4
2019-01-11,2000081,0
2020-01-14,2000019,2
2020-04-24,2000032,3
2020-07-21,2000067,0
2018-12-18,2000145,5
2019-04-12,2000143,5
2018-06-12,2000000,2
2020-03-19,2000042,0
2019-06-16,2000040,1
2020-09-14,2000036,1
2019-06-22,2000128,1
2018-12-24,2000036,0
2018-06-19,2000055,3
2019-08-26,2000075,4
2018-08-21,2000020,2
2020-03-26,2000139,4
2018-01-15,2000075,4
2019-07-16,2000072,2
2018-05-27,2000031,1
2019-08-12,2000085,2
2018-06-29,2000004,5
2019-05-09,2000058,2
2019-11-28,2000081,1
2018-05-30,2000036,4
2020-12-20,2000114,5
2019-12-30,2000140,1
2019-04-30,2000084,6
2020-11-23,2000004,3
2020-04-04,2000087,3
2019-12-18,2000062,6
2018-01-04,2000079,4
2019-07-27,2000139,6
2020-01-09,2000011,2
2018-08-20,2000112,3
2018-08-03,2000004,0
2019-08-15,2000099,1
2020-05-13,2000032,3
2018-08-11,2000024,1
2020-03-25,2000007,6
2020-01-10,2000138,2
2018-03-03,2000064,4
2019-05-03,2000072,2
2018-12-31,2000030,3
2018-08-17,2000036,4
2020-05-18,2000142,7
2018-07-03,2000146,2
2020-11-04,2000073,5
2018-04-19,2000098,2
2020-01-24,2000073,1
2020-08-10,2000081,4
2018-07-18,2000109,2
2020-07-07,2000027,4
2020-03-13,2000146,3
2019-02-10,2000100,5
2019-04-14,2000109,5
2018-12-15,2000107,1
2018-12-29,2000133,6
2019-02-16,2000023,3
2020-03-26,2000094,3
2019-02-25,2000049,1
2018-05-29,2000114,4
2018-08-23,2000022,1
2019-12-29,2000063,3
2020-02-07,2000005,2
2018-10-07,2000022,6
2020-04-02,2000029,6
2019-03-28,2000113,7
2020-12-13,2000013,2
2020-12-10,2000016,6
2018-09-30,2000101,6
2020-08-03,2000125,2
2018-08-29,2000039,4
2019-03-24,2000128,0
2019-08-09,2000138,2
2018-11-27,2000009,8
2020-01-08,2000126,3
2019-05-11,2000075,2
2020-04-01,2000104,4
2018-03-22,2000034,5
2019-11-11,2000034,4
2020-11-19,2000093,5
2020-03-12,2000148,3
2019-02-25,2000100,0
2020-09-04,2000147,5
2019-11-16,2000001,2
2020-03-05,2000010,3
2018-05-10,2000134,3
2020-12-05,2000134,3
2020-12-20,2000122,1
2019-05-19,2000142,3
2020-10-25,2000000,1
2018-08-25,2000115,3
2020-11-03,2000058,5
2020-07-15,2000037,3
2019-10-26,2000105,4
2018-05-28,2000022,5
2019-01-17,2000081,4
2020-07-28,2000108,2
2020-06-16,2000108,4
2018-10-01,2000098,3
2020-12-04,2000092,2
2019-12-29,2000004,4
2020-12-19,2000070,3
2018-06-10,2000013,2
2018-05-28,2000017,0
2018-12-20,2000061,2
2019-08-31,2000089,3
2018-11-28,2000035,8
2019-10-17,2000038,1
2020-11-25,2000104,2
2019-05-04,2000124,4
2020-05-29,2000089,1
2020-06-27,2000143,2
2020-09-21,2000001,1
2020-11-22,2000114,5
2019-08-26,2000022,7
2020-12-28,2000069,4
2019-09-06,2000078,2
2019-12-17,2000049,3
2019-11-02,2000137,0
2019-03-24,2000115,3
2018-11-13,2000119,2
2018-04-22,2000125,0
2019-10-29,2000136,6
2018-01-22,2000112,4
2020-05-19,2000122,7
2019-03-04,2000062,1
2018-11-07,2000138,3
2020-02-15,2000136,3
2019-05-29,2000002,4
2020-03-01,2000005,2
2019-10-09,2000100,2
2020-12-26,2000138,2
2018-05-10,2000006,4
2018-12-10,2000113,4
2018-05-13,2000084,4
2020-11-18,2000148,8
2018-05-08,2000109,4
2019-12-17,2000039,2
2019-01-15,2000097,7
2018-05-27,2000026,1
2018-11-22,2000055,1
2020-11-30,2000060,2
2020-08-16,2000035,3
2019-07-15,2000025,1
2018-06-27,2000086,8
2020-10-23,2000110,1
2020-03-11,2000124,5
2019-09-05,2000032,0
2018-07-29,2000134,3
2020-06-19,2000067,1
2019-01-31,2000081,1
2019-04-09,2000145,1
2020-11-23,2000049,3
2020-05-24,2000082,1
2019-02-04,2000093,2
2019-04-09,2000020,4
2018-03-09,2000044,3
2019-10-01,2000025,2
2019-07-14,2000023,1
2020-11-20,2000094,5
2020-09-27,2000024,1
2020-02-16,2000000,1
2020-09-03,2000142,2
2018-08-30,2000056,3
2018-11-22,2000128,2
2020-01-26,2000104,4
2018-06-21,2000040,2
2020-09-20,2000136,2
2019-07-19,2000125,3
2018-12-18,2000000,6
2020-11-17,2000130,2
2019-05-08,2000033,2
2020-09-19,2000006,2
2018-09-18,2000003,5
2020-10-16,2000064,8
2019-06-29,2000094,3
2020-09-01,2000068,3
2019-04-30,2000047,3
2018-11-24,2000059,4
2020-05-23,2000096,3
2018-01-08,2000008,3
2019-10-11,2000137,3
2018-07-29,2000031,3
2019-01-18,2000121,1
2018-12-31,2000112,1
2020-12-09,2000068,3
2018-11-13,2000112,0
2018-03-26,2000103,2
2019-05-16,2000008,3
2019-03-05,2000108,2
2020-10-10,2000011,0
2018-12-13,2000050,2
2019-06-30,2000050,1
2019-12-04,2000044,6
2020-07-01,2000075,3
2018-06-08,2000028,1
2018-08-29,2000010,4
2019-02-05,2000122,1
2019-03-29,2000009,4
2018-04-05,2000092,4
2018-10-28,2000063,3
2019-06-27,2000139,3
